property_id,property_index,structure_type,property_sub_type,prop_type_clean,gla_sqft,bedrooms_main,bedrooms_additional,bedrooms_total,bathrooms_full,bathrooms_half,bathrooms_equivalent,close_price,close_date,address,city,state_province,postal_code,latitude,longitude,lot_size_sqft,year_built,basement_type,main_level_finished_area,levels,heating,cooling,has_missing_bed_data,bedroom_imputation_method,has_missing_bath_data,has_missing_prop_type,prop_type_mapping_method,has_missing_date_data,subject_id
7647,7647,Detached,Detached,,2837.0,,,,,,,937500.0,,16 Saddlecrest Manor NE ,Calgary ,Alberta,T3J 2K3,51.1337,-113.938,4284.0,2024.0,"Full, Unfinished ",1245.0,2 Storey ,Forced Air ,Central Air ,False,,False,False,,False,64
7648,7648,Detached,Detached,,1796.0,,,,,,,593750.0,,22 Martingrove Mews NE ,Calgary ,Alberta,T3J 2S9,51.112,-113.95,506.0,1984.0,"Partial, Partially Finished ",559.0,4 Level Split ,"Forced Air, Natural Gas ",Central Air ,False,,False,False,,False,64
7649,7649,Detached,Detached,,2335.0,,,,,,,750000.0,,3 Saddleland Crescent NE ,Calgary ,Alberta,T3J 5K9,51.1299,-113.936,4327.0,2006.0,"Full, Partially Finished",,2 Storey ,Forced Air,,False,,False,False,,False,64
7650,7650,Detached,Detached,,1109.0,,,,,,,480000.0,,6476 54 Street NE ,Calgary ,Alberta,T3J 1Z5,51.11,-113.956,3003.0,1981.0,"Full, Unfinished ",549.0,2 Storey ,Forced Air ,,False,,False,False,,False,64
7651,7651,Detached,Detached,,1382.0,,,,,,,497000.0,,41 SADDLECREST Close ,Calgary ,Alberta,T3J 5B5,51.1337,-113.943,2680.0,2004.0,,,2 Storey ,Forced Air ,,False,,False,False,,False,64
7652,7652,Row/Townhouse,Row/Townhouse,,1387.0,,,,,,,409000.0,,23 Saddletree Court NE ,Calgary ,Alberta,T3J 5H9,51.1297,-113.955,,2006.0,"Full, Partially Finished ",615.0,2 Storey ,"Forced Air, Natural Gas ",,False,,False,False,,False,64
7653,7653,Detached,Detached,,1113.0,,,,,,,620000.0,,96 Martinvalley Crescent NE ,Calgary ,Alberta,T3J 4L7,51.124,-113.955,3110.0,2000.0,Full ,,Bi-Level ,Forced Air ,,False,,False,False,,False,64
7654,7654,Detached,Detached,,1809.0,,,,,,,692500.0,,131 Coral Keys Villas NE ,Calgary ,Alberta,T3J 3L7,51.1058,-113.934,5457.0,1993.0,Full ,1079.0,2 Storey ,"Forced Air, Natural Gas ",Central Air ,False,,False,False,,False,64
7655,7655,Detached,Detached,,2313.0,,,,,,,770000.0,,282 Homestead Terrace NE ,Calgary ,Alberta,T3J5R7,51.1197,-113.917,3103.0,2024.0,"Full, Unfinished, Separate/Exterior Entry ",992.0,2 Storey ,"Forced Air, Natural Gas ",,False,,False,False,,False,64
7656,7656,Detached,Detached,,1051.0,,,,,,,622000.0,,23 Saddlemont Way NE ,Calgary ,Alberta,T3J 4V2,51.1257,-113.941,2895.0,2002.0,"Full, Separate/Exterior Entry ",,Bi-Level ,Forced Air ,,False,,False,False,,False,64
7657,7657,Apartment,Apartment,,1047.0,,,,,,,365000.0,,Unit 1402 - 681 Savanna Boulevard NE ,Calgary ,Alberta,T3J 4B6,51.1339,-113.95,,2024.0,,1047.0,Apartment-Low-Rise ( ,Baseboard ,,False,,False,False,,False,64
7658,7658,Detached,Detached,,1551.0,,,,,,,638000.0,,343 Taracove Estate Drive NE ,Calgary ,Alberta,T3J 5A1,51.1181,-113.938,3939.0,2003.0,"Full, Unfinished ",,2 Storey ,,,False,,False,False,,False,64
7659,7659,Semi Detached (Half Duplex),Semi Detached (Half Duplex),,1480.0,,,,,,,515000.0,,125 Taravista Way NE ,Calgary ,Alberta,T3J 4K8,51.1166,-113.931,2744.0,2000.0,Full ,,"2 Storey, Side by Sid ",,Central Air ,False,,False,False,,False,64
7660,7660,Detached,Detached,,1045.0,,,,,,,510000.0,,48 Falmere Way NE ,Calgary ,Alberta,T3J 2Y9,51.1083,-113.945,2798.0,1988.0,"Full, Separate/Exterior Entry ",1045.0,Bi-Level ,Forced Air ,,False,,False,False,,False,64
7661,7661,Detached,Detached,,818.0,,,,,,,480000.0,,125 Taradale Close NE ,Calgary ,Alberta,T3J 3E7,51.1127,-113.945,3304.0,1990.0,Full ,409.0,4 Level Split ,Forced Air ,,False,,False,False,,False,64
7662,7662,Row/Townhouse,Row/Townhouse,,1579.0,,,,,,,455000.0,,Unit 503 - 70 Saddlestone Drive NE ,Calgary ,Alberta,T3J,51.129,-113.927,,2021.0,,,3 (or more) Storey ,Forced Air ,,False,,False,False,,False,64
7663,7663,Detached,Detached,,1844.0,,,,,,,740000.0,,43 Homestead Park NE ,Calgary ,Alberta,T3J,51.1166,-113.914,2777.0,2024.0,"Full, Separate/Exterior Entry ",,2 Storey ,,,False,,False,False,,False,64
7664,7664,Detached,Detached,,1120.0,,,,,,,565000.0,,91 Taralea Crescent NE ,Calgary ,Alberta,T3J 5A8,51.1145,-113.941,5317.0,2004.0,Full ,1120.0,Bi-Level ,"Forced Air, Natural Gas ",,False,,False,False,,False,64
7665,7665,Detached,Detached,,1211.0,,,,,,,524400.0,,162 Martin Crossing Close NE ,Calgary ,Alberta,T3J 3S1,51.1191,-113.959,3261.0,1997.0,"Full, Partially Finished ",645.0,2 Storey ,Forced Air ,,False,,False,False,,False,64
7666,7666,Semi Detached (Half Duplex),Semi Detached (Half Duplex),,1658.0,,,,,,,560000.0,,331 Homestead Drive NE ,Calgary ,Alberta,T3J 2G5,51.1187,-113.915,2454.0,2024.0,"Full, Unfinished ",,"2 Storey, Attached-Si ","High Efficiency, Forced Air ",Rough-In ,False,,False,False,,False,64
7667,7667,Semi Detached (Half Duplex),Semi Detached (Half Duplex),,1206.0,,,,,,,448000.0,,131 Falworth Way NE ,Calgary ,Alberta,T3J 1E5,51.1027,-113.95,2938.0,1981.0,"Full, Partially Finished ",599.0,"2 Storey, Attached-Si ","Forced Air, Natural Gas ",Central Air ,False,,False,False,,False,64
7668,7668,Row/Townhouse,Row/Townhouse,,1235.0,,,,,,,290000.0,,Unit 32 - 1515 Falconridge Drive NE ,Calgary ,Alberta,T3J 1J6,51.1009,-113.938,,1980.0,"Full, Partially Finished ",582.0,2 Storey ,Forced Air ,,False,,False,False,,False,64
7669,7669,Detached,Detached,,1457.0,,,,,,,532000.0,,117 Coral Springs Bay NE ,Calgary ,Alberta,T3J 3P4,51.1091,-113.933,5651.0,1995.0,Full ,725.0,2 Storey ,Forced Air ,,False,,False,False,,False,64
7670,7670,Semi Detached (Half Duplex),Semi Detached (Half Duplex),,1582.0,,,,,,,598000.0,,23 Saddlelake Common NE ,Calgary ,Alberta,T3J 0W2,51.1296,-113.925,2861.0,2016.0,"Partial, Partially Finished ",754.0,"2 Storey, Attached-Si ",Forced Air ,,False,,False,False,,False,64
7671,7671,Detached Single Family,Detached Single Family,,1040.0,,,,,,,485350.0,,56 Martin Crossing Crescent ,Calgary ,Alberta,T3J 3S9,51.1167,-113.956,,1999.0,"Full,  Finished ",,2 Storey ,"Forced Air-1,  Natural Gas ",,False,,False,False,,False,64
7672,7672,Detached,Detached,,1039.0,,,,,,,532500.0,,13 Martinridge Place NE ,Calgary ,Alberta,T3J 3B8,51.1131,-113.96,3648.0,1989.0,"Full, Separate/Exterior Entry ",,2 Storey ,Forced Air ,Central Air ,False,,False,False,,False,64
7673,7673,Detached,Detached,,874.0,,,,,,,461000.0,,148 Falton Close NE ,Calgary ,Alberta,T3J 1X2,51.1033,-113.939,4068.0,1982.0,Full ,874.0,Bungalow ,"Forced Air, None ",,False,,False,False,,False,64
7674,7674,Apartment,Apartment,,961.0,,,,,,,316000.0,,Unit 218 - 15 Saddlestone Way NE ,Calgary ,Alberta,T3J 0S3,51.1255,-113.929,,2014.0,,,Apartment ,"Baseboard, Hot Water ",,False,,False,False,,False,64
7675,7675,Detached,Detached,,2537.0,,,,,,,827500.0,,286 Taravista Drive NE ,Calgary ,Alberta,T3J 5L8,51.1209,-113.934,3821.0,2006.0,Full ,1150.0,2 Storey ,"Forced Air, Natural Gas ",,False,,False,False,,False,64
7676,7676,Detached,Detached,,1714.0,,,,,,,699000.0,,80 Saddleback Way NE ,Calgary ,Alberta,T3J 4K5,51.128,-113.948,3336.0,2000.0,"Full, Separate/Exterior Entry ",747.0,2 Storey ,Forced Air ,,False,,False,False,,False,64
7677,7677,Detached,Detached,,2029.0,,,,,,,805000.0,,286 Homestead Terrace ,Calgary ,Alberta,T3J,51.1199,-113.917,3000.0,2024.0,"Full, Separate/Exterior Entry ",971.0,2 Storey ,Forced Air ,,False,,False,False,,False,64
7678,7678,Detached,Detached,,1082.0,,,,,,,605000.0,,59 Tararidge Close NE ,Calgary ,Alberta,T3J 2P5,51.111,-113.937,3616.0,1986.0,"Full, Separate/Exterior Entry ",517.0,4 Level Split ,"Forced Air, Natural Gas ",,False,,False,False,,False,64
7679,7679,Detached,Detached,,1217.0,,,,,,,618500.0,,81 Saddlehorn Close NE ,Calgary ,Alberta,T3J 5C6,51.1315,-113.948,3250.0,2003.0,"Full, Separate/Exterior Entry ",,2 Storey ,Central ,,False,,False,False,,False,64
7680,7680,Detached,Detached,,1102.0,,,,,,,563000.0,,238 Martinvalley Crescent NE ,Calgary ,Alberta,T3J 4L5,51.1237,-113.953,3250.0,2002.0,Full ,533.0,4 Level Split ,Forced Air ,,False,,False,False,,False,64
7681,7681,Detached,Detached,,2811.0,,,,,,,830000.0,,133 Saddlelake Grove NE ,Calgary ,Alberta,T3J 0B5,51.1274,-113.933,3971.0,2013.0,Full ,1282.0,2 Storey ,"Forced Air, Natural Gas ",,False,,False,False,,False,64
7682,7682,Detached,Detached,,1132.0,,,,,,,523000.0,,168 Castlegreen Close NE ,Calgary ,Alberta,T3J 1Y6,51.1087,-113.958,2992.0,1981.0,"Full, Separate/Exterior Entry ",,2 Storey ,Forced Air ,,False,,False,False,,False,64
7683,7683,Apartment,Apartment,,588.0,,,,,,,226000.0,,Unit 317 - 92 Saddletree Court NE ,Calgary ,Alberta,T3J 0K9,51.1294,-113.954,,2008.0,,,Apartment ,"Baseboard, Natural Gas ",,False,,False,False,,False,64
7684,7684,Apartment,Apartment,,969.0,,,,,,,320000.0,,Unit 401 - 7180 80 Avenue NE ,Calgary ,Alberta,T3J 0N6,51.1256,-113.932,,2012.0,,,Apartment ,"Baseboard, Boiler, Natural Gas ",,False,,False,False,,False,64
7685,7685,Detached,Detached,,1919.0,,,,,,,695100.0,,332 Taralake Terrace NE ,Calgary ,Alberta,T3J 0A1,51.1212,-113.934,3444.0,2005.0,"Full, Separate/Exterior Entry ",,2 Storey ,Forced Air ,,False,,False,False,,False,64
7686,7686,Detached,Detached,,1293.0,,,,,,,515000.0,,210 Saddlebrook Way NE ,Calgary ,Alberta,T3J 0B5,51.1331,-113.934,3036.0,2006.0,"Full, Separate/Exterior Entry ",659.0,2 Storey ,Forced Air ,,False,,False,False,,False,64
7687,7687,Apartment,Apartment,,756.0,,,,,,,280000.0,,Unit 221 - 7180 80 Avenue NE ,Calgary ,Alberta,T3J 0N6,51.1256,-113.932,,2012.0,,,Apartment ,Central ,,False,,False,False,,False,64
7688,7688,Detached,Detached,,1409.0,,,,,,,580000.0,,222 Saddlefield Place NE ,Calgary ,Alberta,T3J 4Z3,51.1264,-113.936,4122.0,2003.0,Full ,688.0,2 Storey ,Forced Air ,,False,,False,False,,False,64
7689,7689,Semi Detached (Half Duplex),Semi Detached (Half Duplex),,1693.0,,,,,,,570000.0,,307 Homestead Drive NE ,Calgary ,Alberta,T3J 2G5,51.1184,-113.915,2571.0,2024.0,"Full, Unfinished ",,"2 Storey, Attached-Si ","High Efficiency, Forced Air ",Rough-In ,False,,False,False,,False,64
7690,7690,Detached,Detached,,1694.0,,,,,,,656999.0,,482 Taralake Way NE ,Calgary ,Alberta,T3J 0J5,51.1208,-113.925,3239.0,2007.0,"Full, Separate/Exterior Entry ",847.0,2 Storey ,"Forced Air, Natural Gas ",,False,,False,False,,False,64
7691,7691,Apartment,Apartment,,811.0,,,,,,,259000.0,,Unit 2204 - 1140 Taradale Drive NE ,Calgary ,Alberta,T3J 0A3,51.1241,-113.931,,2007.0,,810.0,Apartment ,Baseboard ,,False,,False,False,,False,64
7692,7692,Detached,Detached,,1757.0,,,,,,,640500.0,,115 Homestead Drive NE ,Calgary ,Alberta,T3J 2G8,51.1153,-113.916,2949.0,2020.0,"Full, Unfinished ",859.0,2 Storey ,Forced Air ,Central Air ,False,,False,False,,False,64
7693,7693,Apartment,Apartment,,682.0,,,,,,,282000.0,,Unit 114 - 15 Saddlestone Way NE ,Calgary ,Alberta,T3J 0S3,51.1255,-113.929,,2014.0,,,Apartment ,Baseboard ,,False,,False,False,,False,64
7694,7694,Detached,Detached,,1158.0,,,,,,,545000.0,,357 Falshire Drive NE ,Calgary ,Alberta,T3J 1T8,51.1077,-113.937,2863.0,1981.0,"Full, Separate/Exterior Entry ",,2 Storey ,"Central, Natural Gas ",,False,,False,False,,False,64
7695,7695,Detached,Detached,,1289.0,,,,,,,565000.0,,1102 Taradale Drive NE ,Calgary ,Alberta,T3J 0A5,51.1225,-113.931,3110.0,2005.0,Full ,634.0,2 Storey ,Forced Air ,,False,,False,False,,False,64
7696,7696,Detached,Detached,,1263.0,,,,,,,535000.0,,84 Tarington Close NE ,Calgary ,Alberta,T3J 3Z1,51.1124,-113.934,3358.0,1999.0,Full ,654.0,2 Storey ,"Forced Air, Natural Gas ",,False,,False,False,,False,64
7697,7697,Detached,Detached,,1923.0,,,,,,,662000.0,,44 Taracove Crescent NE ,Calgary ,Alberta,T3J 4R3,51.1201,-113.944,4036.0,2001.0,Full ,,2 Storey ,"Forced Air, Natural Gas ",,False,,False,False,,False,64
7698,7698,Row/Townhouse,Row/Townhouse,,1309.0,,,,,,,370000.0,,325 Taralake Way NE ,Calgary ,Alberta,T3J 0J4,51.1188,-113.925,,2013.0,,,3 (or more) Storey ,Forced Air ,,False,,False,False,,False,64
7699,7699,Row/Townhouse,Row/Townhouse,,1552.0,,,,,,,475000.0,,75 Saddlestone Drive NE ,Calgary ,Alberta,T3J,51.1288,-113.927,,2023.0,"Full, Unfinished ",,2 Storey ,Forced Air ,,False,,False,False,,False,64
7700,7700,Semi Detached (Half Duplex),Semi Detached (Half Duplex),,926.0,,,,,,,460000.0,,105 Falworth Way NE ,Calgary ,Alberta,T3J 1E4,51.1017,-113.95,2949.0,1980.0,Full ,926.0,Attached-Side by Sid ,Forced Air ,,False,,False,False,,False,64
7701,7701,Detached,Detached,,2402.0,,,,,,,840000.0,,22 Saddleland Crescent NE ,Calgary ,Alberta,T3J 5K9,51.1304,-113.936,4111.0,2006.0,"Full, Separate/Exterior Entry ",1155.0,2 Storey ,Forced Air ,,False,,False,False,,False,64
7702,7702,Detached,Detached,,1542.0,,,,,,,592000.0,,65 Martinview Crescent NE ,Calgary ,Alberta,T3J 2S5,51.1109,-113.96,5371.0,1999.0,"Full, Separate/Exterior Entry ",800.0,2 Storey ,Forced Air ,,False,,False,False,,False,64
7703,7703,Detached,Detached,,1589.0,,,,,,,615000.0,,83 Tararidge Place NE ,Calgary ,Alberta,T3J 2R5,51.1123,-113.942,4671.0,1985.0,Full ,1064.0,2 Storey Split ,Forced Air ,,False,,False,False,,False,64
7704,7704,Row/Townhouse,Row/Townhouse,,1145.0,,,,,,,375000.0,,Unit 1503 - 111 Tarawood Lane NE ,Calgary ,Alberta,T3J,51.1233,-113.943,1420.0,2003.0,"Full, Partially Finished ",588.0,2 Storey ,"Forced Air, Natural Gas ",,False,,False,False,,False,64
7705,7705,Row/Townhouse,Row/Townhouse,,1354.0,,,,,,,418000.0,,218 Taracove Place NE ,Calgary ,Alberta,T3J 4T3,51.1208,-113.945,3003.0,2002.0,Full ,605.0,2 Storey ,Forced Air ,,False,,False,False,,False,64
7706,7706,Detached,Detached,,1817.0,,,,,,,689900.0,,244 Homestead Drive ,Calgary ,Alberta,T3J 2G5,51.1174,-113.915,2700.0,2024.0,"Full, Separate/Exterior Entry ",,2 Storey ,Forced Air ,,False,,False,False,,False,64
7707,7707,Detached,Detached,,1245.0,,,,,,,538000.0,,51 Martinview Crescent NE ,Calgary ,Alberta,T3J 2S2,51.111,-113.961,5026.0,1990.0,"Partially Finished, Separate/Exterior Entry ",668.0,4 Level Split ,Forced Air ,,False,,False,False,,False,64
7708,7708,Detached,Detached,,925.0,,,,,,,465000.0,,63 Falton Close NE ,Calgary ,Alberta,T3J 1X2,51.104,-113.937,4068.0,1981.0,Full ,,3 Level Split ,Forced Air ,,False,,False,False,,False,64
7709,7709,Apartment,Apartment,,564.0,,,,,,,247500.0,,Unit 210 - 355 Taralake Way NE ,Calgary ,Alberta,T3J 0M1,51.1183,-113.924,,2013.0,,,Apartment-Single Lev ,Baseboard ,,False,,False,False,,False,64
7710,7710,Row/Townhouse,Row/Townhouse,,1547.0,,,,,,,480000.0,,Unit 105 - 116 Saddlestone Heath NE ,Calgary ,Alberta,T3J 5K8,51.1287,-113.926,2210.0,2021.0,"Full, Unfinished ",547.0,2 Storey ,"High Efficiency, Natural Gas ",,False,,False,False,,False,64
7711,7711,Detached,Detached,,1941.0,,,,,,,670000.0,,173 Coral Springs Court NE ,Calgary ,Alberta,T3J 3Y2,51.1101,-113.928,6264.0,1999.0,Full ,984.0,2 Storey ,"Forced Air, Natural Gas ",Central Air ,False,,False,False,,False,64
7712,7712,Detached,Detached,,1099.0,,,,,,,495000.0,,247 Martindale Boulevard NE ,Calgary ,Alberta,T3J 2X8,51.1135,-113.961,3024.0,1989.0,Full ,,2 Storey ,"Forced Air, Natural Gas ",,False,,False,False,,False,64
7713,7713,Semi Detached (Half Duplex),Semi Detached (Half Duplex),,924.0,,,,,,,447500.0,,55 Falchurch Road NE ,Calgary ,Alberta,T3J 1G6,51.1031,-113.946,2970.0,1980.0,Full ,924.0,Attached-Side by Sid ,Forced Air ,,False,,False,False,,False,64
7714,7714,Detached,Detached,,1782.0,,,,,,,657500.0,,246 Saddlefield Place NE ,Calgary ,Alberta,T3J 4Z3,51.1266,-113.936,6835.0,2002.0,Full ,740.0,2 Storey ,Forced Air ,,False,,False,False,,False,64
7715,7715,Detached,Detached,,2633.0,,,,,,,888000.0,,325 Saddlemont Boulevard NE ,Calgary ,Alberta,T3J 0B5,51.13,-113.933,4693.0,2012.0,"Full, Separate/Exterior Entry ",1186.0,2 Storey ,"Forced Air, Natural Gas ",,False,,False,False,,False,64
7716,7716,Detached,Detached,,1411.0,,,,,,,597500.0,,43 Martindale Crescent NE ,Calgary ,Alberta,T3J 2W4,51.1112,-113.959,3132.0,1999.0,Full ,696.0,2 Storey ,Forced Air ,,False,,False,False,,False,64
7717,7717,Detached,Detached,,891.0,,,,,,,475000.0,,228 Faldale Close NE ,Calgary ,Alberta,T3J 1V9,51.1048,-113.937,4671.0,1981.0,Partial ,473.0,3 Level Split ,"Floor Furnace, Natural Gas ",Central Air ,False,,False,False,,False,64
7718,7718,Detached,Detached,,838.0,,,,,,,462000.0,,45 Taraglen Road NE ,Calgary ,Alberta,T3J 2N8,51.1123,-113.939,2895.0,1983.0,Full ,456.0,4 Level Split ,Forced Air ,,False,,False,False,,False,64
7719,7719,Detached,Detached,,1181.0,,,,,,,520000.0,,237 Tarawood Close NE ,Calgary ,Alberta,T3J 4Y9,51.122,-113.94,3056.0,2003.0,Full ,,Bi-Level ,Forced Air ,,False,,False,False,,False,64
7720,7720,Detached,Detached,,1259.0,,,,,,,647500.0,,6248 Taralea Park NE ,Calgary ,Alberta,T3J 5A8,51.116,-113.942,4477.0,2003.0,Full ,559.0,4 Level Split ,Forced Air ,,False,,False,False,,False,64
7721,7721,Row/Townhouse,Row/Townhouse,,1586.0,,,,,,,460500.0,,Unit 506 - 70 Saddlestone Drive NE ,Calgary ,Alberta,T3J,51.129,-113.927,,2016.0,,,2 Storey ,Forced Air ,,False,,False,False,,False,64
7722,7722,Semi Detached (Half Duplex),Semi Detached (Half Duplex),,1014.0,,,,,,,490000.0,,59 Falchurch Road NE ,Calgary ,Alberta,T3J 1G6,51.1031,-113.946,2863.0,1980.0,Full ,1014.0,Attached-Side by Sid ,Forced Air ,,False,,False,False,,False,64
7723,7723,Detached,Detached,,1003.0,,,,,,,413000.0,,96 Falshire Drive NE ,Calgary ,Alberta,T3J 3A3,51.1056,-113.946,2802.0,1988.0,Full ,1003.0,4 Level Split ,Forced Air ,,False,,False,False,,False,64
7724,7724,Detached,Detached,,1048.0,,,,,,,610000.0,,30 Martha's Meadow Drive NE ,Calgary ,Alberta,T3J 4N6,51.1235,-113.964,4089.0,2001.0,Full ,1047.0,Bi-Level ,"Central, Natural Gas ",,False,,False,False,,False,64
7725,7725,Row/Townhouse,Row/Townhouse,,1429.0,,,,,,,410000.0,,Unit 204 - 70 Saddlestone Drive NE ,Calgary ,Alberta,T3J,51.129,-113.927,,2017.0,,,3 (or more) Storey ,Central ,Central Air ,False,,False,False,,False,64
7726,7726,Detached,Detached,,978.0,,,,,,,608000.0,,28 Martinwood Way ,Calgary ,Alberta,T3J 3H1,51.1151,-113.949,2960.0,1991.0,"Full, Separate/Exterior Entry ",,Bi-Level ,Forced Air ,,False,,False,False,,False,64
7727,7727,Detached,Detached,,2214.0,,,,,,,750000.0,,74 Saddlecrest Terrace NE ,Calgary ,Alberta,T3J 5L4,51.136,-113.938,3896.0,2006.0,Full ,,2 Storey ,Forced Air ,,False,,False,False,,False,64
7728,7728,Row/Townhouse,Row/Townhouse,,1196.0,,,,,,,340000.0,,42 Falconer Terrace NE ,Calgary ,Alberta,T3J 2A6,51.106,-113.939,,1980.0,Full ,589.0,2 Storey ,"Forced Air, Natural Gas ",,False,,False,False,,False,64
7729,7729,Semi Detached (Half Duplex),Semi Detached (Half Duplex),,1584.0,,,,,,,555000.0,,18 Taralea Bay NE ,Calgary ,Alberta,T3J 5H1,51.1176,-113.936,3186.0,2004.0,"Full, Unfinished ",819.0,"2 Storey, Attached-Up ","Forced Air, Natural Gas ",,False,,False,False,,False,64
7730,7730,Row/Townhouse,Row/Townhouse,,1143.0,,,,,,,385000.0,,Unit 1509 - 111 Tarawood Lane NE ,Calgary ,Alberta,T3J,51.1233,-113.943,,2003.0,"Full, Unfinished ",578.0,2 Storey ,"Forced Air, Natural Gas ",,False,,False,False,,False,64
7731,7731,Detached,Detached,,1697.0,,,,,,,668500.0,,147 Taralake Way NE ,Calgary ,Alberta,T3J 0B1,51.1188,-113.931,3788.0,2006.0,Full ,,2 Storey ,"Forced Air, Natural Gas ",,False,,False,False,,False,64
7732,7732,Row/Townhouse,Row/Townhouse,,1239.0,,,,,,,321000.0,,66 Falconer Terrace NE ,Calgary ,Alberta,T3J 1V9,51.1068,-113.939,,1980.0,Full ,595.0,2 Storey ,"Forced Air, Natural Gas ",,False,,False,False,,False,64
7733,7733,Detached,Detached,,1338.0,,,,,,,506100.0,,421 Taradale Drive NE ,Calgary ,Alberta,T3J 3X2,51.1139,-113.931,3035.0,2000.0,Full ,686.0,2 Storey ,"Forced Air, Natural Gas ",,False,,False,False,,False,64
7734,7734,Apartment,Apartment,,977.0,,,,,,,380000.0,,Unit 2107 - 6118 80 Avenue NE ,Calgary ,Alberta,T3J 0S6,51.1254,-113.947,,2023.0,,977.0,Apartment ,Baseboard ,,False,,False,False,,False,64
7735,7735,Row/Townhouse,Row/Townhouse,,1421.0,,,,,,,414500.0,,Unit 804 - 70 saddlestone Drive NE ,Calgary ,Alberta,T3J,51.129,-113.927,,2016.0,,,3 (or more) Storey ,Forced Air ,,False,,False,False,,False,64
7736,7736,Apartment,Apartment,,885.0,,,,,,,300000.0,,Unit 1120 - 333 Taravista Drive NE ,Calgary ,Alberta,T3J 0H4,51.1206,-113.931,,2008.0,,,Apartment-Single Lev ,Baseboard ,,False,,False,False,,False,64
7737,7737,Detached,Detached,,1469.0,,,,,,,693000.0,,197 Homestead Terrace NE ,Calgary ,Alberta,T3J,51.118900000000004,-113.918,3408.0,2024.0,"Full, Separate/Exterior Entry ",997.0,2 Storey ,"Forced Air, Natural Gas ",,False,,False,False,,False,64
7738,7738,Apartment,Apartment,,756.0,,,,,,,285500.0,,Unit 303 - 355 TARALAKE Way NE ,Calgary ,Alberta,T3J 0M1,51.1183,-113.924,,2013.0,,,Apartment-Low-Rise ( ,Baseboard ,,False,,False,False,,False,64
7739,7739,Apartment,Apartment,,970.0,,,,,,,330000.0,,Unit 301 - 7180 80 Avenue NE ,Calgary ,Alberta,T3J 0N6,51.1256,-113.932,,2012.0,,970.0,Apartment-Single Lev ,"Baseboard, Electric ",,False,,False,False,,False,64
7740,7740,Detached,Detached,,1477.0,,,,,,,604000.0,,6259 Saddlehorn Drive NE ,Calgary ,Alberta,T3J 4M5,51.1295,-113.943,3896.0,2002.0,Full ,726.0,2 Storey ,"Forced Air, Natural Gas ",,False,,False,False,,False,64
7741,7741,Detached,Detached,,1014.0,,,,,,,470000.0,,128 Castledale Crescent NE ,Calgary ,Alberta,T3J 1X4,51.1097,-113.962,4370.0,1984.0,Full ,,Bungalow ,Forced Air ,,False,,False,False,,False,64
7742,7742,Detached,Detached,,1427.0,,,,,,,521000.0,,34 Saddlemead Close NE ,Calgary ,Alberta,T3J 4M6,51.1305,-113.945,2852.0,2001.0,Full ,714.0,2 Storey ,"Forced Air, Natural Gas ",,False,,False,False,,False,64
7743,7743,Detached,Detached,,1054.0,,,,,,,555000.0,,357 Martinwood Place NE ,Calgary ,Alberta,T3J 3H7,51.1174,-113.949,3401.0,1992.0,Full ,1053.0,Bungalow ,Forced Air ,,False,,False,False,,False,64
7744,7744,Detached,Detached,,1160.0,,,,,,,545000.0,,6 Tararidge Drive NE ,Calgary ,Alberta,T3J 2P8,51.111,-113.94,4520.0,1983.0,Full ,596.0,2 Storey ,"Central, Natural Gas ",,False,,False,False,,False,64
7745,7745,Detached,Detached,,1221.0,,,,,,,480000.0,,270 Martindale Boulevard NE ,Calgary ,Alberta,T3J 3C8,51.1133,-113.962,2809.0,1989.0,Full ,,2 Storey ,Forced Air ,,False,,False,False,,False,64
7746,7746,Semi Detached (Half Duplex),Semi Detached (Half Duplex),,1242.0,,,,,,,399000.0,,24 Falmead Bay NE ,Calgary ,Alberta,T3J 1H2,51.1058,-113.95,7717.0,1981.0,"Full, Unfinished ",633.0,"2 Storey, Attached-Si ","Forced Air, Natural Gas ",,False,,False,False,,False,64
7747,7747,Detached,Detached,,801.0,,,,,,,500000.0,,225 Martindale Drive NE ,Calgary ,Alberta,T3J 3M5,51.1175,-113.953,3067.0,1999.0,Full ,800.0,Bi-Level ,"Forced Air, Natural Gas ",,False,,False,False,,False,64
7748,7748,Row/Townhouse,Row/Townhouse,,1166.0,,,,,,,300000.0,,75 Falconer Terrace NE ,Calgary ,Alberta,T3J 1W5,51.1067,-113.94,,1980.0,"Full, Partially Finished ",,2 Storey ,Forced Air ,,False,,False,False,,False,64
