property_id,subject_id,orderID,structure_type,property_sub_type,prop_type_clean,gla_sqft,bedrooms_main,bedrooms_additional,bedrooms_total,bathrooms_full,bathrooms_half,bathrooms_equivalent,close_price,close_date,address,city,state_province,postal_code,latitude,longitude,lot_size_sqft,year_built,basement_type,main_level_finished_area,levels,heating,cooling,has_missing_bed_data,bedroom_imputation_method,has_missing_bath_data,has_missing_prop_type,prop_type_mapping_method,has_missing_date_data,gla_diff_sqft,gla_diff_pct,size_match_excellent,size_match_good,size_match_acceptable,bedroom_diff,bedroom_exact_match,bedroom_close_match,bathroom_diff,bathroom_exact_match,bathroom_close_match,structure_type_match,property_age,age_diff_years,age_similar,same_city,same_province,postal_fsa,subject_fsa,same_fsa,distance_km,distance_excellent,distance_good,distance_acceptable,days_from_effective,sale_very_recent,sale_recent,sale_acceptable,recency_score,sale_month,effective_month,same_season,price_per_sqft,subject_price_per_sqft_est,price_per_sqft_diff,price_per_sqft_diff_pct,price_psf_very_similar,price_psf_similar,price_psf_acceptable,city_price_percentile,city_psf_percentile,market_tier,subject_market_tier,same_market_tier,needs_size_adjustment,needs_location_adjustment,needs_time_adjustment,total_adjustments_needed,physical_score,location_score,temporal_score,market_score,composite_score,comparable_rank,comparable_quality,is_top3_comparable
3572,28,4758025,Detached,Detached,Detached,2584.0,4,0,4,3,1,3.5,1235000.0,2025-01-16,61 Rockford Road NW ,Calgary ,Alberta,T3G 5S8,51.1523,-114.239,5511.0,2013.0,"Full, Separate/Exterior Entry ",,2 Storey ,"Fireplace(s), Forced Air, Natural Gas ",Central Air ,False,,False,False,detached-indicator,False,225.404,8.023196379018469,1,1,1,0.0,1,1,0.0,1,1,1,12.0,,0,1,1,T3G,T3G,1,0.0,1,1,1,90,1,1,1,0.5,1,4,0,477.94117647058823,452.4271844660194,25.51399200456882,5.639358747790962,1,1,1,0.932491500728509,0.6693391642371235,Upper,Upper,1,0,0,0,0,100,100,100.0,100,100.0,1,Excellent,1
3622,28,4758025,Detached,Detached,Detached,2478.0,4,0,4,3,0,3.0,1175000.0,2025-03-18,1 Rock Lake Point NW ,Calgary ,Alberta,T3G 0E9,51.1481,-114.236,546.0,2023.0,Unfinished ,1103.0,2 Storey ,"Fireplace Insert, Forced Air, Natural Gas ",Central Air ,False,,False,False,detached-indicator,False,331.404,11.796238632820343,0,1,1,0.0,1,1,0.5,0,1,1,2.0,,0,1,1,T3G,T3G,1,0.5122404573808438,1,1,1,29,1,1,1,0.8388888888888889,3,4,1,474.1727199354318,452.4271844660194,21.745535469412403,4.806416638089008,1,1,1,0.9169499757163672,0.6540330417881438,Upper,Upper,1,1,0,0,1,85,100,100.0,100,94.0,3,Excellent,1
3635,28,4758025,Detached,Detached,Detached,2812.0,6,0,6,3,1,3.5,1240700.0,2025-04-03,2 Rockcliff Heights NW ,Calgary ,Alberta,T3G 0C7,51.1505,-114.241,8191.0,2013.0,Full ,1191.0,2 Storey ,Forced Air ,,False,,False,False,detached-indicator,False,2.5960000000000036,0.09240394047990264,1,1,1,2.0,0,0,0.0,1,1,1,12.0,,0,1,1,T3G,T3G,1,0.24430214847215576,1,1,1,13,1,1,1,0.9277777777777778,4,4,1,441.2162162162162,452.4271844660194,11.210968249803216,2.47796079341144,1,1,1,0.9339485186983972,0.5553935860058309,Upper,Upper,1,0,0,0,0,100,100,100.0,100,100.0,1,Excellent,1
3638,28,4758025,Detached,Detached,Detached,2284.0,4,0,4,3,1,3.5,900000.0,2025-04-08,69 Royal Birkdale Drive NW ,Calgary ,Alberta,T3G 0B2,51.1473,-114.225,4337.0,2010.0,Full ,1046.0,2 Storey ,"Forced Air, Natural Gas ",,False,,False,False,detached-indicator,False,525.404,18.70161785204264,0,1,1,0.0,1,1,0.0,1,1,1,15.0,,0,1,1,T3G,T3G,1,1.1265148384151331,0,1,1,8,1,1,1,0.9555555555555556,4,4,1,394.045534150613,452.4271844660194,58.38165031540643,12.904098674864512,0,1,1,0.8346284604176785,0.380466472303207,Upper,Upper,1,1,0,0,1,100,85,100.0,90,94.5,2,Excellent,1
3675,28,4758025,Detached,Detached,Detached,2586.0,4,0,4,3,1,3.5,960000.0,2025-05-09,41 Rockford Terrace NW ,Calgary ,Alberta,T3G 5H3,51.1514,-114.238,4768.0,2012.0,Full ,1192.0,2 Storey ,"Forced Air, Natural Gas ",Central Air ,False,,False,False,detached-indicator,False,223.404,7.95200690253164,1,1,1,0.0,1,1,0.0,1,1,1,13.0,,0,1,1,T3G,T3G,1,0.12215069080277184,1,1,1,-23,1,1,1,1.0,5,4,1,371.22969837587004,452.4271844660194,81.19748609014937,17.94708383537636,0,1,1,0.8627974745021856,0.2628765792031098,Upper,Upper,1,0,0,0,0,100,100,100.0,100,100.0,1,Excellent,1
3684,29,4758316,Apartment,Apartment,Apartment,843.0,2,0,2,2,0,2.0,375000.0,2025-01-10,Unit 1204 - 11 Mahogany Row SE ,Calgary ,Alberta,T3M 0T2,50.8985,-113.938,,2015.0,,843.0,Apartment ,"Baseboard, Hot Water, Natural Gas ",,False,,False,False,apartment-indicator,False,54.0,6.844106463878327,1,1,1,0.0,1,1,0.0,1,1,0,10.0,,0,1,1,T3M,T3M,1,0.2098903250755991,1,1,1,87,1,1,1,0.5166666666666666,1,4,0,444.83985765124555,458.4027815428958,13.562923891650257,2.9587350770429572,1,1,1,0.17799902865468675,0.5738581146744413,Lower,Lower,1,0,0,0,0,100,100,100.0,100,100.0,1,Excellent,1
3760,29,4758316,Apartment,Apartment,Apartment,822.0,2,0,2,2,0,2.0,385000.0,2025-02-22,Unit 411 - 300 Auburn Meadows Manor SE ,Calgary ,Alberta,T3M 2Y3,50.8928,-113.947,,2018.0,,,Apartment ,Baseboard ,Central Air ,False,,False,False,apartment-indicator,False,33.0,4.182509505703422,1,1,1,0.0,1,1,0.0,1,1,0,7.0,,0,1,1,T3M,T3M,1,0.6865683845303451,1,1,1,44,1,1,1,0.7555555555555555,2,4,0,468.3698296836983,458.4027815428958,9.96704814080249,2.174299228127569,1,1,1,0.18576979116075765,0.640913508260447,Lower,Lower,1,0,0,0,0,100,100,100.0,100,100.0,1,Excellent,1
3782,29,4758316,Row/Townhouse,Row/Townhouse,Townhouse,822.0,2,0,2,1,0,1.0,390000.0,2025-03-08,176 Auburn Meadows Walk SE ,Calgary ,Alberta,T3M 0T5,50.8963,-113.947,,2015.0,,,Townhouse ,"High Efficiency, Forced Air ",,False,,False,False,townhouse-indicator,False,33.0,4.182509505703422,1,1,1,0.0,1,1,1.0,0,0,0,10.0,,0,1,1,T3M,T3M,1,0.5004509637873487,1,1,1,30,1,1,1,0.8333333333333334,3,4,1,474.45255474452557,458.4027815428958,16.049773201629762,3.5012381791422174,1,1,1,0.19184069936862555,0.6545189504373178,Lower,Lower,1,0,0,0,0,85,100,100.0,100,94.0,3,Excellent,1
3869,29,4758316,Apartment,Apartment,Apartment,789.0,2,0,2,2,0,2.0,364888.0,2025-04-09,Unit 119 - 110 Auburn Meadows View SE ,Calgary ,Alberta,T3M 2M2,50.8942,-113.946,,2017.0,,788.0,Apartment-Single Lev ,Baseboard ,,False,,False,False,apartment-indicator,False,0.0,0.0,1,1,1,0.0,1,1,0.0,1,1,0,8.0,,0,1,1,T3M,T3M,1,0.5312944155247615,1,1,1,-2,1,1,1,1.0,4,4,1,462.468948035488,458.4027815428958,4.066166492592174,0.8870291927344416,1,1,1,0.16610004856726565,0.6282798833819242,Lower,Lower,1,0,0,0,0,100,100,100.0,100,100.0,1,Excellent,1
3948,29,4758316,Apartment,Apartment,Apartment,820.0,2,0,2,2,0,2.0,347500.0,2025-05-02,Unit 314 - 4250 Seton Drive SE ,Calgary ,Alberta,T3M 3B7,50.8772,-113.949,,2019.0,,,Apartment-Single Lev ,"Baseboard, Natural Gas ",,False,,False,False,apartment-indicator,False,31.0,3.929024081115336,1,1,1,0.0,1,1,0.0,1,1,0,6.0,,0,1,1,T3M,T3M,1,2.302603370984812,0,1,1,-25,1,1,1,1.0,5,4,1,423.780487804878,458.4027815428958,34.62229373801779,7.552810570102954,1,1,1,0.14910150558523555,0.4975704567541302,Lower,Lower,1,0,0,0,0,100,85,100.0,100,95.5,2,Excellent,1
3988,30,4758324,Single Family,Detached,Detached,1260.0,3,0,3,1,1,1.5,375000.0,2025-01-31,902 Highway 329,Nova Scotia,Nova Scotia,B0J 1T0,44.5997,-64.0617,80150.0,1977.0,"Full, Partially Developed, Walkout",,1 Level,Baseboard,Baseboard,False,,False,False,detached-indicator,False,166.0,15.173674588665447,0,1,1,0.0,1,1,0.5,0,1,0,48.0,,0,1,1,B0J,B0J,1,3.0349474809072956,0,1,1,68,1,1,1,0.6222222222222222,1,4,0,297.6190476190476,432.0987654320988,134.4797178130512,31.122448979591848,0,0,0,0.13628318584070798,0.11433756805807622,Lower,Upper,0,1,0,0,1,55,85,100.0,20,69.5,3,Good,1
3997,30,4758324,Single Family,Detached,Detached,1257.0,3,0,3,2,0,2.0,,2025-03-25,209 Clayton Drive,Nova Scotia,Nova Scotia,B0J 1T0,44.6068,-64.0704,37535.0,2004.0,"Full, Partially Developed, Walkout",,Bungalow,"Baseboard, Heat Pump, In Floor","Baseboard, Heat Pump, In Floor",False,,False,False,detached-indicator,False,163.0,14.899451553930529,0,1,1,0.0,1,1,0.0,1,1,0,21.0,,0,1,1,B0J,B0J,1,2.324348341513629,0,1,1,15,1,1,1,0.9166666666666666,3,4,1,,432.0987654320988,,,0,0,0,,,,Upper,0,1,0,0,1,70,85,100.0,20,75.5,2,Good,1
3999,30,4758324,Single Family,Detached,Detached,1082.0,2,0,2,2,0,2.0,,2025-05-01,92 Kelly Drive,Nova Scotia,Nova Scotia,B0J 1T0,44.6009,-64.0564,28747.0,1995.0,,,1.5 Level,"Baseboard, Stove, Heat Pump","Baseboard, Stove, Heat Pump",False,,False,False,detached-indicator,False,12.0,1.0968921389396709,1,1,1,1.0,0,1,0.0,1,1,0,30.0,,0,1,1,B0J,B0J,1,2.9444944185277486,0,1,1,-22,1,1,1,1.0,5,4,1,,432.0987654320988,,,0,0,0,,,,Upper,0,0,0,0,0,75,85,100.0,30,78.5,1,Good,1
4380,31,4758529,"Condo Apartment, Apartment ",Condo Apartment,Condominium,1100.0,2,0,2,0,0,0.0,1560000.0,2025-03-02,Unit 810 - 650 King Street W ,Toronto ,Ontario,M5V 0H6,43.6443,-79.4018,,,,,Apartment ,Forced Air ,Central Air ,False,,True,False,condo-indicator,False,76.0,6.462585034013606,1,1,1,0.0,1,1,2.0,0,0,0,,,0,1,1,M5V,M5V,1,0.8497443774886263,1,1,1,37,1,1,1,0.7944444444444445,3,4,1,1418.1818181818182,1754.0,335.81818181818176,19.145848450295425,0,1,1,0.8463114754098361,0.8895833333333333,Upper,Lower,0,0,0,0,0,85,100,100.0,70,91.0,1,Excellent,1
4487,31,4758529,"Condo Apartment, Apartment ",Condo Apartment,Condominium,1100.0,2,0,2,0,0,0.0,1380000.0,2025-03-20,Unit 1906 - 180 University Avenue ,Toronto ,Ontario,M5H 0A2,43.6488,-79.3863,,,,,Apartment ,Forced Air ,Central Air ,False,,True,False,condo-indicator,False,76.0,6.462585034013606,1,1,1,0.0,1,1,2.0,0,0,0,,,0,1,1,M5H,M5V,0,0.5013382707200421,1,1,1,19,1,1,1,0.8944444444444445,3,4,1,1254.5454545454545,1754.0,499.4545454545455,28.4751736291075,0,0,1,0.805327868852459,0.8520833333333333,Upper,Lower,0,0,0,0,0,85,75,100.0,45,81.0,3,Excellent,1
4531,31,4758529,"Condo Apartment, Loft ",Condo Apartment,Condominium,1100.0,2,0,2,0,0,0.0,889000.0,2025-03-28,Unit PH15 - 36 Blue Jays Way ,Toronto ,Ontario,M5V 3T3,43.6449,-79.392,,,,,Loft ,Forced Air ,Central Air ,False,,True,False,condo-indicator,False,76.0,6.462585034013606,1,1,1,0.0,1,1,2.0,0,0,0,,,0,1,1,M5V,M5V,1,0.2006395243734032,1,1,1,11,1,1,1,0.9388888888888889,3,4,1,808.1818181818181,1754.0,945.8181818181819,53.92349953353375,0,0,0,0.6454918032786885,0.22083333333333333,Middle,Lower,0,0,0,0,0,85,100,100.0,30,87.0,2,Excellent,1
4674,31,4758529,"Condo Apartment, 2-Storey ",Condo Apartment,Condominium,1100.0,2,0,2,0,0,0.0,958000.0,2025-04-28,Unit 722 - 388 Richmond Street W ,Toronto ,Ontario,M5V 3P1,43.6482,-79.395,,,,,2-Storey ,Heat Pump ,Central Air ,False,,True,False,condo-indicator,False,76.0,6.462585034013606,1,1,1,0.0,1,1,2.0,0,0,0,,,0,1,1,M5V,M5V,1,0.307293148450625,1,1,1,-20,1,1,1,1.0,4,4,1,870.9090909090909,1754.0,883.0909090909091,50.34725821498912,0,0,0,0.694672131147541,0.35833333333333334,Upper,Lower,0,0,0,0,0,85,100,100.0,30,87.0,2,Excellent,1
4741,32,4758615,Condo Townhouse,Condo Townhouse,Condominium,1300.0,3,0,3,3,0,3.0,420000.0,2025-01-13,92 BARROW Cres,Kanata,Ontario,K2L 2J1,45.3104,-75.8823,,,"Finished, Full",,2,Forced Air,Central Air,False,,False,False,condo-indicator,False,34.0,2.548725637181409,1,1,1,2.0,0,0,,0,0,0,,,0,1,1,K2L,K2L,1,0.0,1,1,1,85,1,1,1,0.5277777777777778,1,4,0,323.0769230769231,337.8054623862003,14.72853930927721,4.360065466448445,1,1,1,0.2,0.6,Lower,Lower,1,0,0,0,0,60,100,100.0,100,84.0,1,Excellent,1
4749,32,4758615,Detached,Detached,Detached,1250.0,3,0,3,1,0,1.0,752000.0,2025-01-23,11 AMUNDSEN Cres,Kanata,Ontario,K2L 1A6,45.3128,-75.8865,5700.0,,"Full, Part Fin",,One,Forced Air,Central Air,False,,False,False,detached-indicator,False,84.0,6.296851574212893,1,1,1,2.0,0,0,,0,0,0,,,0,1,1,K2L,K2L,1,0.4238175334189327,1,1,1,75,1,1,1,0.5833333333333333,1,4,0,601.6,337.8054623862003,263.7945376137997,78.09066666666666,0,0,0,0.6,1.0,Middle,Lower,0,0,0,0,0,60,100,100.0,30,77.0,3,Good,1
4777,32,4758615,"Freehold Townhouse, 2-Storey ",Freehold Townhouse,Townhouse,1300.0,3,0,3,0,0,0.0,549900.0,2025-03-03,8 Shearer Crescent ,Kanata ,Ontario,K2L 3M8,45.3079,-75.8894,1944.0,,Finished ,,2-Storey ,Forced Air ,Central Air ,False,,True,False,townhouse-indicator,False,34.0,2.548725637181409,1,1,1,2.0,0,0,,0,0,0,,,0,0,1,K2L,K2L,1,0.6222676697343842,1,1,1,36,1,1,1,0.8,3,4,1,423.0,337.8054623862003,85.1945376137997,25.21999999999999,0,0,1,0.2391304347826087,0.7126436781609196,Lower,Lower,1,0,1,0,1,60,90,100.0,65,77.5,2,Good,1
4813,32,4758615,"Link, 2-Storey ",Link,Detached,1300.0,3,0,3,0,0,0.0,545000.0,2025-04-04,9 DeCarlo Gardens ,Kanata ,Ontario,K2L 3R8,45.3082,-75.8878,,,"Full, Partially Finished ",,2-Storey ,Forced Air ,Central Air ,False,,True,False,detached-style,False,34.0,2.548725637181409,1,1,1,2.0,0,0,,0,0,0,,,0,0,1,K2L,K2L,1,0.49579946905894284,1,1,1,4,1,1,1,0.9777777777777777,4,4,1,419.2307692307692,337.8054623862003,81.42530684456892,24.104200763775225,0,0,1,0.22826086956521738,0.6896551724137931,Lower,Lower,1,0,1,0,1,60,90,100.0,65,77.5,2,Good,1
4885,33,4758672,Single Family,Detached,Detached,2011.0,3,0,3,2,1,2.5,1444800.0,2025-03-25,552 Myra Road,Nova Scotia,Nova Scotia,B3E 1G4,44.7571,-63.3295,1777250.0,1980.0,Partially Developed,,2 Level,"Baseboard, Heat Pump, Hot Water, Fireplace","Baseboard, Heat Pump, Hot Water, Fireplace",False,,False,False,detached-indicator,False,1.0,0.04975124378109452,1,1,1,0.0,1,1,0.0,1,1,0,45.0,,0,1,1,B3E,B3E,1,1.434224045393082,0,1,1,15,1,1,1,0.9166666666666666,3,4,1,718.4485330681254,455.2355769230769,263.21295614504845,57.81906544389537,0,0,0,0.9787610619469026,0.9836660617059891,Upper,Middle,0,0,0,0,0,100,85,100.0,30,88.5,2,Excellent,1
4892,33,4758672,Single Family,Detached,Detached,1865.0,3,0,3,3,0,3.0,850000.0,2025-04-15,159 Sugarwood Court,Nova Scotia,Nova Scotia,B3E 0A9,44.7524,-63.3321,72922.0,2024.0,,,2 Level,Heat Pump,Heat Pump,False,,False,False,detached-indicator,False,145.0,7.213930348258707,1,1,1,0.0,1,1,0.5,0,1,0,1.0,,0,1,1,B3E,B3E,1,1.168584089783175,0,1,1,-6,1,1,1,1.0,4,4,1,455.7640750670241,455.2355769230769,0.5284981439472176,0.11609333073643324,1,1,1,0.9053097345132743,0.6279491833030852,Upper,Middle,0,0,0,0,0,85,85,100.0,100,89.5,1,Excellent,1
4895,33,4758672,Single Family,Detached,Detached,2131.0,3,0,3,1,1,1.5,665050.0,2025-04-24,45 Karen Crescent,Nova Scotia,Nova Scotia,B3E 1K3,44.7349,-63.3073,33800.0,1988.0,Full,,Side Split,"Baseboard, Hot Water","Baseboard, Hot Water",False,,False,False,detached-indicator,False,121.0,6.019900497512438,1,1,1,0.0,1,1,1.0,0,0,0,37.0,,0,1,1,B3E,B3E,1,1.6084925359651214,0,1,1,-15,1,1,1,1.0,4,4,1,312.08352885969026,455.2355769230769,143.15204806338664,31.445707523771954,0,0,0,0.727433628318584,0.147005444646098,Upper,Middle,0,0,0,0,0,85,85,100.0,30,82.5,3,Excellent,1
4905,34,4759024,Detached,Detached,Detached,1668.0,3,0,3,2,1,2.5,623000.0,2025-01-17,44 Covecreek Mews NE ,Calgary ,Alberta,T3K 0J6,51.1733,-114.05,233.0,2015.0,"Full, Unfinished, Separate/Exterior Entry ",604.0,2 Storey ,Forced Air ,Central Air ,False,,False,False,detached-indicator,False,979.944,37.00773128132619,0,0,0,2.0,0,0,,0,0,1,10.0,,0,1,1,T3K,T3K,1,0.08900126852041747,1,1,1,80,1,1,1,0.5555555555555556,1,4,0,373.5011990407674,381.9406267965155,8.439427755748113,2.209617716379866,1,1,1,0.5128703254006799,0.27696793002915454,Middle,Lower,0,1,0,0,1,30,100,100.0,100,72.0,3,Good,1
4907,34,4759024,Detached,Detached,Detached,2270.0,4,0,4,4,0,4.0,725000.0,2025-01-20,137 Coville Close NE ,Calgary ,Alberta,T3K 5W1,51.173,-114.048,4370.0,2003.0,Full ,,2 Storey ,,,False,,False,False,detached-indicator,False,377.94399999999996,14.273111515953508,0,1,1,1.0,0,1,,0,0,1,22.0,,0,1,1,T3K,T3K,1,0.15052836528233232,1,1,1,77,1,1,1,0.5722222222222222,1,4,0,319.3832599118943,381.9406267965155,62.55736688462122,16.37881976822266,0,1,1,0.6719281204468188,0.06997084548104957,Upper,Lower,0,1,0,0,1,60,100,100.0,60,80.0,1,Excellent,1
4914,34,4759024,Detached,Detached,Detached,2250.0,4,0,4,3,1,3.5,720000.0,2025-01-29,242 Coville Circle NE ,Calgary ,Alberta,T3K 5N8,51.1742,-114.043,6534.0,2001.0,"Full, Separate/Exterior Entry ",,2 Storey ,Forced Air ,,False,,False,False,detached-indicator,False,397.94399999999996,15.028414498191802,0,1,1,1.0,0,1,,0,0,1,24.0,,0,1,1,T3K,T3K,1,0.524813234485457,1,1,1,68,1,1,1,0.6222222222222222,1,4,0,320.0,381.9406267965155,61.94062679651552,16.21734438570613,0,1,1,0.6644001942690626,0.07045675413022352,Middle,Lower,0,1,0,0,1,60,100,100.0,60,80.0,1,Excellent,1
4916,34,4759024,Detached,Detached,Detached,1679.0,3,0,3,2,1,2.5,623000.0,2025-02-04,211 Coville Close NE ,Calgary ,Alberta,T3K 5V8,51.1741,-114.046,4144.0,2003.0,Full ,906.0,2 Storey ,"Fireplace(s), Forced Air ",,False,,False,False,detached-indicator,False,968.944,36.59231464109513,0,0,0,2.0,0,0,,0,0,1,22.0,,0,1,1,T3K,T3K,1,0.3315739524458628,1,1,1,62,1,1,1,0.6555555555555556,2,4,0,371.05419892793327,381.9406267965155,10.886427868582246,2.8502932405727424,1,1,1,0.5128703254006799,0.2619047619047619,Middle,Lower,0,1,0,0,1,30,100,100.0,100,72.0,3,Good,1
4919,34,4759024,Detached,Detached,Detached,1474.0,4,0,4,2,1,2.5,580500.0,2025-02-13,158 Coville Circle NE ,Calgary ,Alberta,T3K 5L5,51.1733,-114.04,4531.0,2001.0,Full ,726.0,2 Storey ,Forced Air ,,False,,False,False,detached-indicator,False,1173.944,44.33417020903765,0,0,0,1.0,0,1,,0,0,1,24.0,,0,1,1,T3K,T3K,1,0.7050050024549497,1,1,1,53,1,1,1,0.7055555555555555,2,4,0,393.82632293080053,381.9406267965155,11.885696134285013,3.1119224561092036,1,1,1,0.4390480815930063,0.3780369290573372,Middle,Lower,0,1,0,0,1,30,100,100.0,100,72.0,3,Good,1
4922,34,4759024,Detached,Detached,Detached,2246.0,5,0,5,3,1,3.5,850000.0,2025-02-18,75 Herron Rise NE ,Calgary ,Alberta,T3P 1X9,51.1884,-114.052,3444.0,2022.0,Full ,992.0,2 Storey ,"High Efficiency, Forced Air, Natural Gas ",Central Air ,False,,False,False,detached-indicator,False,401.94399999999996,15.179475094639464,0,1,1,0.0,1,1,,0,0,1,3.0,,0,1,1,T3P,T3K,0,1.7744221944328966,0,1,1,48,1,1,1,0.7333333333333334,2,4,0,378.45057880676757,381.9406267965155,3.49004798974795,0.9137671525075348,1,1,1,0.7940747935891209,0.3080660835762877,Upper,Lower,0,1,0,0,1,85,45,100.0,100,77.5,2,Good,1
4926,34,4759024,Detached,Detached,Detached,1621.0,4,0,4,4,1,4.5,617000.0,2025-02-22,12807 Coventry Hills Way NE ,Calgary ,Alberta,T3K 5E2,51.1703,-114.04,4294.0,2000.0,Full ,,2 Storey ,"Central, Natural Gas ",,False,,False,False,detached-indicator,False,1026.944,38.782693289586184,0,0,0,1.0,0,1,,0,0,1,25.0,,0,1,1,T3K,T3K,1,0.7409769254226882,1,1,1,44,1,1,1,0.7555555555555555,2,4,0,380.62924120913016,381.9406267965155,1.3113855873853595,0.34334802201705017,1,1,1,0.5014570179698883,0.3182701652089407,Middle,Lower,0,1,0,0,1,30,100,100.0,100,72.0,3,Good,1
4965,35,4759088,Single Family,Detached,Detached,864.0,3,0,3,2,0,2.0,429900.0,2024-10-18,137 Myers Point Road,Nova Scotia,Nova Scotia,B0J 1P0,44.7719,-63.0505,48085.0,1995.0,"Fully Developed, Walkout",,Split Entry,"Furnace, Forced Air, Heat Pump","Furnace, Forced Air, Heat Pump",False,,False,False,detached-indicator,False,536.0,38.285714285714285,0,0,0,0.0,1,1,0.0,1,1,0,30.0,,0,1,1,B0J,B0J,1,0.0,1,1,1,175,0,1,1,0.02777777777777779,10,4,0,497.56944444444446,497.56944444444446,0.0,0.0,1,1,1,0.23185840707964603,0.7295825771324864,Lower,Lower,1,1,0,1,2,40,100,45.833333333333336,100,65.16666666666667,2,Good,1
4966,35,4759088,Single Family,Detached,Detached,1366.0,3,0,3,2,0,2.0,475000.0,2024-10-23,87 English Point Road,Nova Scotia,Nova Scotia,B0J 1P0,44.7641,-63.0417,48424.0,,,,Bungalow,Baseboard,Baseboard,False,,False,False,detached-indicator,False,34.0,2.4285714285714284,1,1,1,0.0,1,1,0.0,1,1,0,,,0,1,1,B0J,B0J,1,1.1120456756641974,0,1,1,170,0,1,1,0.05555555555555558,10,4,0,347.7306002928258,497.56944444444446,149.83884415161867,30.114157093975003,0,0,0,0.3380530973451327,0.25226860254083483,Middle,Lower,0,0,0,1,1,100,85,46.666666666666664,20,76.83333333333333,1,Good,1
4972,35,4759088,Single Family,Detached,Detached,1646.0,3,0,3,2,0,2.0,420000.0,2024-11-08,1772 West Jeddore Road,Nova Scotia,Nova Scotia,B0J 1P0,44.7227,-63.0104,24573.0,1955.0,Partially Developed,,1.5 Level,"Baseboard, Furnace, Forced Air, In Floor","Baseboard, Furnace, Forced Air, In Floor",False,,False,False,detached-indicator,False,246.0,17.57142857142857,0,1,1,0.0,1,1,0.0,1,1,0,70.0,,0,1,1,B0J,B0J,1,6.322776066948128,0,0,1,154,0,1,1,0.1444444444444445,11,4,0,255.1640340218712,497.56944444444446,242.40541042257325,48.71790523496238,0,0,0,0.2176991150442478,0.06170598911070781,Lower,Lower,1,1,0,1,2,70,70,49.333333333333336,40,62.86666666666667,3,Good,1
4983,36,4759260,Single Family,Detached,Detached,1620.0,4,0,4,1,1,1.5,417000.0,2024-11-15,40 Foxwood Drive,Nova Scotia,Nova Scotia,B0J 1T0,44.5895,-64.0665,6421.0,1972.0,"Full, Partially Developed",,2 Level,Forced Air,Forced Air,False,,False,False,detached-indicator,False,756.0,87.5,0,0,0,1.0,0,1,0.5,0,1,0,53.0,,0,1,1,B0J,B0J,1,0.0,1,1,1,145,0,1,1,0.19444444444444442,11,4,0,257.4074074074074,257.4074074074074,0.0,0.0,1,1,1,0.21061946902654868,0.06352087114337568,Lower,Lower,1,1,0,1,2,0,100,50.83333333333333,100,50.166666666666664,2,Fair,1
4984,36,4759260,Single Family,Detached,Detached,3265.0,4,0,4,2,1,2.5,1030000.0,2025-01-28,345 Clayton Drive,Nova Scotia,Nova Scotia,B0J 1T0,44.6063,-64.08,86300.0,2006.0,,,2 Level,"Baseboard, Stove, Hot Water","Baseboard, Stove, Hot Water",False,,False,False,detached-indicator,False,2401.0,277.89351851851853,0,0,0,1.0,0,1,1.5,0,0,0,19.0,,0,1,1,B0J,B0J,1,2.1526988119965753,0,1,1,71,1,1,1,0.6055555555555556,1,4,0,315.46707503828486,257.4074074074074,58.05966763087747,22.555554331420026,0,0,1,0.9486725663716814,0.15970961887477314,Upper,Lower,0,1,0,0,1,0,85,100.0,35,49.0,3,Fair,1
4986,36,4759260,Single Family,Detached,Detached,1288.0,3,0,3,2,0,2.0,550000.0,2025-02-21,20 Creekside Way,Nova Scotia,Nova Scotia,B0J 1T0,44.5887,-64.0656,51836.0,2021.0,Crawl Space,,Bungalow,"Baseboard, Heat Pump","Baseboard, Heat Pump",False,,False,False,detached-indicator,False,424.0,49.074074074074076,0,0,0,0.0,1,1,1.0,0,0,0,4.0,,0,1,1,B0J,B0J,1,0.11406417926440993,1,1,1,47,1,1,1,0.7388888888888889,2,4,0,427.01863354037266,257.4074074074074,169.61122613296527,65.89213101568436,0,0,0,0.531858407079646,0.5353901996370236,Middle,Lower,0,1,0,0,1,25,100,100.0,20,62.0,1,Good,1
5034,37,4759498,Freehold Townhouse,Freehold Townhouse,Townhouse,1750.0,3,0,3,3,0,3.0,575003.0,2025-02-09,103 Locheland Cres ,Nepean ,Ontario,K2G 6H4,45.2854,-75.7234,,,Unfinished ,,2-Storey ,Forced Air ,Central Air ,False,,False,False,townhouse-indicator,False,24.0,1.3528748590755355,1,1,1,0.0,1,1,0.5,0,1,0,,,0,1,1,K2G,K2G,1,0.8509796544511049,1,1,1,58,1,1,1,0.6777777777777778,2,4,0,328.57314285714284,415.1428571428571,86.56971428571427,20.85299380591879,0,0,1,0.29842931937172773,0.12290502793296089,Lower,Lower,1,0,0,0,0,85,100,100.0,75,91.5,2,Excellent,1
